lumpy,x,y,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
0,147.25,68.25,72.0,7.7,31.0,0.1,16.1,-37.7,-33.8,-30.0,0.2,15.66,149,9,1.634975546,0.00050132
0,86.25,42.25,38.6,10.5,31.0,0.6,1.8,-17.0,-11.7,-6.5,0.5,2.49,178,2,126.9166198,0.0
0,51.75,43.25,73.4,7.1,26.19,0.7,11.1,-4.9,-1.3,2.3,4.5,7.09,151,9,7.624491009,8.474452744
0,41.25,37.75,62.9,8.3,18.45,1.0,53.3,-0.2,4.0,8.2,6.0,10.89,161,8,1038.42029,0.0
0,97.75,66.75,68.9,6.8,31.0,0.0,15.0,-36.8,-33.4,-30.0,0.2,14.45,154,9,6.766076935,0.000181309
0,70.25,57.75,46.9,8.0,31.0,0.0,6.4,-25.1,-21.1,-17.1,1.1,8.23,149,4,62.12428508,0.000294818
0,127.25,66.25,65.3,6.6,31.0,0.0,10.2,-44.4,-41.1,-37.8,0.2,4.88,155,4,2.504068994,0.000464548
0,102.25,25.25,41.2,12.4,17.13,2.0,24.0,0.3,6.5,12.7,5.4,10.34,201,3,1436.684011,1368.885134
1,35.52357267,32.84663754,56.2,8.2,1.21,1.6,87.2,7.7,11.8,15.9,10.0,13.09,159,2,558.6841025,0.0
0,112.75,24.75,76.6,4.4,11.29,1.5,32.5,2.5,4.7,6.9,4.8,9.92,163,4,2043.042844,575.9815681
0,45.75,54.25,75.4,5.9,31.0,0.1,56.1,-14.2,-11.2,-8.3,2.3,20.05,154,2,547.8207861,0.000189278
0,81.75,49.25,61.6,10.5,31.0,0.3,6.3,-26.6,-21.3,-16.1,0.7,6.24,176,8,180.9429897,0.001279748
0,88.25,25.25,34.8,13.5,0.0,2.2,9.6,11.3,18.0,24.8,14.6,0.86,149,2,9736.725467,1361.836677
0,95.75,79.75,58.8,7.5,31.0,0.0,7.8,-37.8,-34.0,-30.3,0.3,9.2,154,10,7.97770074,5.91e-05
1,89.007111,26.959953,36.5,12.3,0.04,1.8,7.9,9.6,15.7,21.9,13.3,0.6,148,2,5928.478778,46.34737034
0,147.75,72.25,65.9,7.9,31.0,0.1,15.6,-37.4,-33.4,-29.5,0.1,12.62,147,3,2.525344858,0.02006061
0,136.75,46.75,40.8,7.7,31.0,0.5,22.0,-21.4,-17.5,-13.7,0.8,4.24,138,4,0.208494531,0.002810879
0,115.25,63.75,78.7,8.0,31.0,0.1,11.6,-35.1,-31.1,-27.1,0.2,8.43,160,4,2.470441284,0.000136613
0,43.75,46.25,79.7,6.0,27.76,0.3,16.6,-6.6,-3.6,-0.6,4.4,12.1,147,3,696.2985949,0.000279163
0,128.25,73.25,58.8,5.6,31.0,0.0,17.1,-44.7,-41.9,-39.1,0.2,14.29,149,9,1.773332128,0.018209593
0,119.25,26.75,72.1,5.0,11.55,1.5,21.0,2.4,4.9,7.4,5.3,9.2,195,3,1.678285527,141.1534912
0,48.75,40.25,67.7,8.0,18.71,0.7,23.4,-0.3,3.7,7.7,6.3,8.46,144,5,1609.412593,67.69970544
0,89.75,66.75,85.7,6.1,31.0,0.0,29.8,-30.0,-26.9,-23.9,0.7,21.09,159,4,5.412826212,0.000158574
0,77.75,11.25,33.9,10.9,0.0,4.6,2.7,20.6,26.0,31.5,22.3,0.6,156,2,9209.12869,5799.052945
0,55.75,45.25,70.5,9.2,30.84,0.5,11.1,-12.4,-7.8,-3.2,2.6,9.05,149,9,1.360201665,0.019248195
0,114.75,28.25,76.1,4.9,18.98,1.3,43.6,-0.4,2.1,4.6,4.1,11.38,152,2,1755.842711,804.3593869
0,124.25,63.75,60.7,5.8,31.0,0.0,12.4,-36.6,-33.7,-30.8,0.3,4.6,155,4,3.768395032,0.000184222
0,40.25,52.75,80.7,5.7,30.62,0.2,41.2,-11.5,-8.6,-5.8,2.8,14.63,157,2,180.5030235,0.000208055
0,119.25,71.75,67.3,5.9,31.0,0.0,16.3,-39.8,-36.8,-33.9,0.3,11.41,153,3,1.893536308,0.001132576
0,94.25,40.75,30.7,14.0,31.0,0.5,0.9,-18.6,-11.6,-4.6,1.8,0.53,172,8,0.00347207,0.0
0,132.75,65.75,59.1,6.5,31.0,0.0,2.5,-47.0,-43.7,-40.5,0.1,2.43,178,4,2.553858632,0.000284327
0,61.25,58.25,66.5,7.3,31.0,0.0,16.7,-19.7,-16.0,-12.4,1.6,6.06,158,4,66.43734754,9.55e-06
0,39.75,39.75,65.4,9.1,29.88,0.6,51.2,-9.7,-5.1,-0.6,2.8,11.54,78,4,325.0658452,39.39489813
0,108.25,14.75,51.1,6.8,0.0,2.4,49.0,13.8,17.2,20.6,16.9,4.44,181,5,3.99e-11,223.638775
0,83.75,21.75,25.6,14.4,0.0,2.7,3.4,11.5,18.7,25.9,14.3,0.38,157,2,5979.078897,332.9250659
1,22.415215,42.60432,83.9,6.2,26.19,0.7,28.7,-4.9,-1.8,1.3,4.1,8.41,198,4,156.8329071,0.0
1,45.68,43.31,81.6,6.2,25.68,0.4,23.6,-4.4,-1.3,1.8,5.0,11.19,157,4,871.2651036,0.00525087
0,82.75,40.25,43.3,13.2,31.0,0.4,0.2,-15.3,-8.7,-2.1,2.7,0.07,179,8,63.00122354,0.0
0,131.25,48.75,38.8,10.0,31.0,0.1,4.0,-29.6,-24.6,-19.6,0.6,2.8,168,4,5.133039546,2.63e-05
0,74.75,56.75,50.5,8.1,31.0,0.0,5.2,-26.1,-22.0,-18.0,1.0,4.07,154,4,129.2622533,0.000159115
0,44.75,42.75,71.2,9.0,31.0,0.5,66.5,-17.0,-12.5,-8.0,1.4,11.08,230,9,456.8407189,0.0
0,116.75,48.75,31.3,8.4,31.0,0.1,1.1,-28.3,-24.1,-19.9,0.8,0.74,172,3,103.5994377,0.0
0,126.75,46.25,28.0,9.4,31.0,0.1,2.4,-25.9,-21.2,-16.5,1.1,1.98,155,2,2236.686341,0.0
0,88.25,31.25,35.0,13.4,31.0,1.2,3.1,-16.8,-10.1,-3.4,0.3,1.56,213,3,129.8227495,0.0
0,84.25,55.25,56.2,8.2,31.0,0.0,6.0,-26.7,-22.6,-18.5,1.0,7.77,161,2,186.2984539,0.000489979
0,57.25,30.25,44.9,16.2,26.48,1.9,17.1,-5.2,2.9,11.0,2.8,4.52,200,9,166.7200381,0.0
0,99.25,24.25,33.9,13.9,6.93,2.0,42.5,4.3,11.2,18.2,9.6,16.67,214,4,3498.405725,631.9820297
0,76.75,31.25,51.3,11.2,10.02,1.4,9.3,3.0,8.6,14.2,7.5,1.1,184,4,2839.109,2227.032109
0,23.75,-18.25,67.1,11.4,0.0,3.9,232.8,19.8,25.5,31.2,25.7,18.09,178,3,362.1207002,0.0
0,47.25,43.25,77.8,5.4,21.02,0.6,20.7,-1.2,1.5,4.2,5.7,11.38,143,9,1480.705499,3.241496636
0,130.25,49.25,38.1,11.5,31.0,0.0,4.0,-31.5,-25.7,-20.0,0.9,4.09,153,3,22.23875468,0.008210717
0,39.75,58.75,86.9,6.5,31.0,0.0,39.9,-14.7,-11.4,-8.2,2.5,15.1,159,4,115.1500693,2.29e-05
0,43.75,53.75,77.9,5.9,30.97,0.2,54.6,-13.3,-10.3,-7.4,2.5,17.52,154,2,308.9480289,0.000129402
0,121.75,60.75,71.6,6.4,31.0,0.0,16.0,-33.8,-30.6,-27.4,0.5,11.32,169,4,2.811158413,7.09e-05
0,44.25,60.75,85.6,6.8,31.0,0.0,44.4,-16.9,-13.5,-10.1,2.2,20.36,155,4,22.58689926,1.17e-05
0,81.25,35.75,57.7,14.9,31.0,0.6,1.7,-29.0,-21.5,-14.1,0.0,0.6,185,9,36.65387187,0.0
0,12.75,-4.75,86.3,7.7,0.0,2.8,216.8,22.1,25.9,29.8,26.6,10.6,163,4,28.69100138,0.0
0,60.75,29.25,40.6,15.1,21.52,2.3,6.9,-1.4,6.2,13.8,4.0,2.85,187,9,68.55155896,0.0
0,48.75,38.25,61.8,8.6,24.26,0.7,28.6,-3.1,1.2,5.5,5.1,10.41,135,4,2846.513488,0.000195841
0,46.25,49.25,76.0,6.5,30.38,0.2,25.3,-10.8,-7.5,-4.3,3.3,10.83,146,3,115.0010509,0.016265699
0,116.75,71.25,69.5,6.2,31.0,0.0,19.2,-38.4,-35.3,-32.2,0.4,12.12,152,3,1.534692202,0.000225232
0,129.25,61.75,86.1,6.1,31.0,0.0,6.1,-39.7,-36.6,-33.6,0.3,4.16,162,4,10.5074814,0.000155812
0,106.75,41.25,24.4,11.3,31.0,0.5,0.4,-21.2,-15.5,-9.9,1.0,0.8,198,3,0.138800128,0.0
0,114.75,50.25,29.1,11.8,31.0,0.0,0.6,-30.2,-24.3,-18.4,1.0,0.43,177,4,112.2198609,0.0
0,56.75,70.75,76.5,8.2,31.0,0.0,15.2,-24.8,-20.7,-16.6,1.3,14.96,146,3,0.026362137,0.002761125
1,35.38291,32.81113,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0
0,62.75,68.25,81.8,7.0,31.0,0.0,18.0,-24.1,-20.6,-17.1,1.1,16.07,146,3,0.019630171,0.000602559
0,100.75,39.25,31.5,13.6,31.0,0.8,1.1,-20.8,-14.0,-7.2,0.1,0.91,198,3,1368.822818,0.0
0,91.75,75.25,65.3,7.3,31.0,0.0,13.5,-33.0,-29.3,-25.7,0.5,17.21,168,3,6.304196662,0.000759909
0,77.75,65.75,95.4,6.7,31.0,0.0,27.4,-25.0,-21.6,-18.3,1.1,19.97,145,3,0.011663717,0.002486467
0,89.25,64.25,84.4,6.5,31.0,0.0,25.6,-30.3,-27.0,-23.8,0.6,14.9,156,4,4.169690778,0.000175299
0,104.25,62.75,73.8,8.8,31.0,0.0,11.0,-38.2,-33.8,-29.4,0.2,8.57,170,4,8.509708052,0.000206076
0,117.75,64.25,67.5,7.7,31.0,0.0,12.5,-35.1,-31.2,-27.4,0.4,7.17,158,4,2.857312994,0.000209848
0,34.25,24.25,25.8,13.1,0.02,3.8,2.0,9.7,16.2,22.8,9.5,0.0,170,9,0.001148397,0.012666003
0,52.25,50.75,58.4,8.3,31.0,0.2,17.1,-16.5,-12.3,-8.2,2.0,8.1,148,8,142.4580962,0.010726049
0,71.25,48.75,35.0,9.9,31.0,0.1,6.3,-23.1,-18.1,-13.2,1.3,2.28,166,8,58.35172875,0.002911484
0,36.75,61.75,91.8,6.8,31.0,0.0,57.1,-14.9,-11.5,-8.1,2.5,17.65,151,4,2.5129435,2.28e-05
0,135.75,69.25,51.1,6.6,31.0,0.0,6.8,-47.5,-44.2,-40.9,0.1,4.44,174,4,1.448291529,0.000116384
0,54.75,34.25,49.9,11.6,14.45,1.2,13.8,1.3,7.1,12.9,6.0,5.7,178,9,61.33192683,0.0
0,60.75,31.25,39.6,15.2,14.45,1.8,10.7,1.3,8.9,16.5,6.8,3.91,177,5,40.10890924,0.0
0,163.25,65.25,68.3,9.0,31.0,0.2,10.2,-32.9,-28.4,-23.9,0.3,11.69,190,3,0.0,0.000406114
0,62.75,48.75,50.8,8.8,31.0,0.2,7.8,-21.8,-17.4,-13.0,1.4,7.8,154,8,48.93494389,0.006043993
0,111.25,36.25,36.6,10.7,30.88,1.3,1.1,-12.6,-7.2,-1.9,0.1,2.18,175,4,760.1072501,0.0
0,75.25,54.75,44.3,8.5,31.0,0.0,5.6,-26.4,-22.1,-17.9,1.0,2.84,155,2,226.2077586,0.00153796
0,107.75,38.25,34.2,12.1,31.0,0.8,1.2,-17.2,-11.1,-5.1,0.4,1.65,186,3,0.571432683,0.0
0,135.75,63.25,58.8,6.4,31.0,0.0,2.8,-43.2,-40.0,-36.8,0.3,2.64,159,3,3.599750809,0.000316008
0,77.25,64.75,93.6,7.3,31.0,0.0,25.0,-25.6,-21.9,-18.3,1.1,19.12,145,6,0.004682167,0.003171641
1,23.8497,40.4289,69.8,6.5,10.78,0.9,53.7,2.7,5.9,9.2,7.2,8.49,141,2,40.79218366,0.0
0,113.25,68.25,78.6,7.5,31.0,0.0,14.5,-36.5,-32.7,-29.0,0.4,9.85,171,3,1.260480913,0.000176949
0,76.75,17.75,14.1,14.1,0.0,4.1,0.3,16.0,23.0,30.1,11.5,0.0,176,2,3476.961146,1983.676133
0,103.25,69.25,58.8,7.4,31.0,0.0,15.4,-33.5,-29.8,-26.1,0.5,9.96,163,4,5.922508969,0.000187564
0,44.25,52.75,77.2,5.9,30.98,0.2,54.7,-13.5,-10.5,-7.6,2.4,17.26,159,2,327.1862628,0.000669842
0,67.25,54.75,44.9,8.4,31.0,0.0,3.5,-24.6,-20.4,-16.2,1.2,2.73,156,2,105.8705366,0.004036146
0,88.75,67.75,85.5,6.2,31.0,0.0,31.2,-29.6,-26.5,-23.4,0.6,22.25,157,4,8.666284189,0.001192063
0,115.75,71.25,70.6,6.1,31.0,0.0,19.6,-37.8,-34.7,-31.7,0.4,11.6,151,3,1.566293876,0.000204712
0,106.25,70.75,58.4,7.2,31.0,0.1,23.8,-34.7,-31.1,-27.5,0.3,11.57,168,3,6.646682904,0.000420844
0,45.75,24.75,42.3,11.7,0.0,3.2,10.0,10.1,15.9,21.8,8.4,3.3,176,9,30.41129018,0.0
0,109.75,70.25,66.2,7.1,31.0,0.0,18.8,-36.9,-33.3,-29.8,0.3,10.43,158,3,1.377142747,0.001174615
1,23.661667,41.671111,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07
0,82.25,38.25,48.3,14.3,31.0,0.5,0.3,-16.5,-9.3,-2.2,2.3,0.3,184,8,5.240562827,0.0
0,91.25,73.75,67.5,7.2,31.0,0.0,19.4,-31.2,-27.6,-24.0,0.7,18.51,154,3,5.904758257,0.000547227
1,20.008333,41.570394,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.035455,41.056754,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0
0,110.75,30.25,72.0,5.8,25.68,1.3,15.6,-4.4,-1.5,1.4,1.2,10.03,129,4,729.9860249,0.129079815
0,109.25,63.75,76.8,8.3,31.0,0.0,8.9,-34.5,-30.3,-26.2,0.4,8.54,160,4,2.732856251,0.000172696
0,60.75,50.75,49.8,9.3,31.0,0.2,10.6,-23.1,-18.4,-13.8,1.2,7.08,162,2,157.1831206,0.000942682
0,62.75,51.75,36.5,8.8,31.0,0.1,7.9,-23.3,-18.9,-14.5,1.2,6.15,163,3,110.5240023,0.00304999
0,79.25,50.25,48.6,10.1,31.0,0.1,5.3,-25.6,-20.5,-15.5,1.1,4.39,162,8,156.2672622,0.003775046
0,141.75,72.75,58.8,7.2,31.0,0.0,8.7,-43.8,-40.2,-36.6,0.2,7.13,145,3,2.343861509,0.002921775
0,89.25,59.25,69.8,7.8,31.0,0.0,18.5,-28.3,-24.4,-20.5,0.9,12.67,157,4,12.5872078,0.000105881
0,69.75,26.75,16.3,18.0,3.73,2.2,0.7,5.9,14.9,23.9,8.0,0.0,149,3,92.12159547,0.006516464
0,96.25,57.25,62.7,8.5,31.0,0.0,8.0,-30.0,-25.7,-21.5,0.7,8.98,157,4,38.35936092,4.35e-05
0,77.25,15.75,12.7,13.2,0.0,4.1,0.3,17.3,23.9,30.5,14.2,0.0,169,2,2908.95733,4614.87449
1,35.6223,33.282,61.1,8.4,5.23,1.5,114.6,5.1,9.3,13.5,8.7,14.33,187,2,730.5266157,0.0
0,21.25,-7.75,85.0,11.3,0.0,2.9,194.6,17.6,23.2,28.9,22.5,13.07,182,4,0.30594108,0.0
1,23.83967,41.68827,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07
0,93.75,25.75,39.3,11.5,0.04,1.8,14.9,9.6,15.3,21.1,13.3,0.79,177,4,18800.88037,2121.032668
0,126.25,51.25,29.9,12.9,31.0,0.1,1.5,-32.5,-26.0,-19.6,0.5,1.96,165,4,0.525552413,0.0
1,22.352151,41.774897,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295
0,88.25,60.75,71.8,7.7,31.0,0.1,21.5,-28.1,-24.2,-20.4,0.7,11.39,157,4,6.425345594,6.86e-05
0,20.25,-20.25,62.5,12.6,0.0,4.2,138.8,18.9,25.2,31.5,21.1,15.19,182,3,269.7064789,0.0
0,105.25,29.25,76.4,3.3,6.49,0.9,29.2,4.5,6.1,7.8,7.7,15.48,164,2,165.3450914,373.2682834
0,40.75,40.25,61.0,8.7,30.8,0.7,40.3,-12.2,-7.8,-3.5,1.5,10.73,185,9,1198.050062,0.0
0,50.25,55.25,68.7,6.1,31.0,0.1,51.1,-15.8,-12.7,-9.7,2.0,22.41,151,2,668.581705,0.003417521
0,94.25,42.75,28.2,12.3,31.0,0.6,0.0,-21.9,-15.7,-9.6,0.4,0.0,178,9,6.88149973,0.0
0,129.75,47.25,32.4,12.1,31.0,0.3,1.0,-32.2,-26.1,-20.1,0.2,0.74,170,4,0.004922899,0.0
0,93.75,34.75,38.6,14.1,31.0,0.9,0.9,-23.0,-15.9,-8.9,0.1,1.01,216,8,69.1647278,0.0
0,136.75,66.75,53.0,6.8,31.0,0.0,3.0,-47.4,-44.0,-40.6,0.1,2.65,179,4,1.76418177,0.000271519
1,35.292358,33.212569,61.1,7.6,0.11,1.7,159.4,9.3,13.1,16.9,10.7,16.59,161,2,602.6296796,0.0
0,-175.75,66.75,79.1,7.7,31.0,0.0,57.1,-20.2,-16.3,-12.5,2.0,13.77,149,3,0.0,0.00133313
0,166.25,63.25,62.6,8.5,31.0,0.0,24.5,-25.8,-21.5,-17.3,1.0,10.77,156,3,6.538278675,0.000279928
1,20.035455,41.056754,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0
0,31.25,60.25,83.8,6.2,30.62,0.0,66.3,-11.5,-8.4,-5.3,3.6,22.63,147,11,77.89841181,0.0
0,124.25,67.75,63.3,5.7,31.0,0.0,18.9,-38.2,-35.3,-32.5,0.3,10.65,152,4,1.599548314,0.000310146
0,79.75,45.75,44.3,12.0,31.0,0.3,13.6,-20.8,-14.8,-8.8,1.5,4.02,172,3,227.9339523,0.009054894
0,17.25,-8.75,82.5,13.3,0.0,3.0,135.8,17.3,23.9,30.6,24.2,9.99,150,4,3.334729206,0.0
1,36.366,37.143,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099
0,131.25,60.25,77.1,6.5,31.0,0.0,7.2,-39.7,-36.4,-33.2,0.2,4.29,172,4,6.174359427,0.000224358
0,159.25,67.75,76.4,8.8,31.0,0.1,11.5,-35.1,-30.7,-26.3,0.3,14.14,157,4,0.0,0.000204703
0,20.75,-15.25,73.8,11.6,0.0,3.3,194.0,17.1,22.9,28.7,23.1,17.7,179,4,60.58830815,0.0
0,60.75,54.75,53.3,8.3,31.0,0.1,6.7,-21.4,-17.2,-13.1,1.3,5.87,164,4,0.0,0.000423655
0,53.75,55.25,65.3,6.9,31.0,0.1,36.0,-18.1,-14.6,-11.2,1.8,15.97,150,2,566.4974654,0.000815258
0,19.25,-22.25,58.8,14.3,0.0,4.8,82.0,17.9,25.0,32.2,16.6,12.2,185,3,301.6250759,0.0
1,19.924128,41.414369,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
0,35.75,39.25,68.7,9.0,28.25,0.6,54.3,-7.2,-2.7,1.8,3.7,14.42,215,3,231.931113,0.727005578
0,115.75,58.25,76.2,8.2,31.0,0.1,5.2,-36.7,-32.6,-28.5,0.1,2.94,176,6,8.241652028,0.000173205
0,116.25,52.25,31.8,12.0,31.0,0.0,0.4,-34.3,-28.3,-22.3,0.6,0.16,160,3,91.46351503,0.001127193
0,47.25,65.75,83.4,8.0,31.0,0.0,36.6,-21.2,-17.2,-13.2,1.5,23.11,147,4,1.468034659,0.004667845
0,59.75,32.25,42.1,14.9,24.93,1.7,16.1,-3.7,3.8,11.3,3.5,5.8,183,9,27.68758556,0.0
0,112.75,61.25,76.6,8.3,31.0,0.1,12.9,-35.1,-30.9,-26.8,0.2,8.37,171,4,2.383823714,0.000111986
0,96.25,75.75,59.6,7.2,31.0,0.0,11.9,-33.6,-30.0,-26.4,0.6,13.96,157,3,0.0,0.0
0,118.25,64.25,66.4,7.5,31.0,0.0,13.0,-35.1,-31.3,-27.6,0.4,6.8,155,4,2.852269152,0.000219282
0,78.75,28.25,43.6,14.3,2.45,1.9,6.9,6.7,13.8,21.0,9.7,0.39,158,2,8142.805072,16638.44188
0,148.75,68.25,79.2,8.0,31.0,0.0,17.3,-37.0,-33.0,-29.0,0.3,16.75,150,4,0.0,0.0
0,78.75,64.75,94.0,7.0,31.0,0.0,23.4,-25.6,-22.1,-18.6,1.1,19.46,148,3,0.004227658,0.000777765
0,77.75,26.75,40.8,14.9,2.17,2.0,2.5,6.9,14.3,21.8,9.0,0.28,158,2,1404.381765,11319.71481
0,122.75,43.75,23.3,9.8,31.0,0.3,0.3,-21.8,-16.9,-12.0,1.2,0.32,155,2,252.7769908,0.0
0,152.75,60.25,67.6,7.1,31.0,0.1,16.7,-28.4,-24.8,-21.3,0.5,13.03,150,9,0.153262204,0.00617172
1,23.4675,41.1247,77.6,6.7,22.01,0.7,29.3,-1.6,1.8,5.2,5.2,6.94,127,2,678.0316613,95.35986902
0,33.75,37.25,72.0,7.4,24.26,0.9,58.7,-3.1,0.6,4.3,4.5,10.07,197,3,123.666042,0.0
0,96.25,18.25,23.7,12.7,0.0,3.0,3.8,16.7,23.0,29.4,19.4,1.32,157,5,674.1254909,250.4928326
0,80.25,25.25,25.6,15.6,1.21,2.3,1.8,7.7,15.5,23.3,10.5,0.1,154,2,4472.145254,4158.582779
0,139.25,61.25,53.3,7.4,31.0,0.0,4.8,-41.4,-37.7,-34.0,0.3,3.37,200,4,0.052587453,0.000600017
0,103.75,53.75,66.1,9.3,31.0,0.0,10.8,-32.1,-27.4,-22.8,0.7,9.01,160,4,71.99184132,0.00019675
0,87.25,56.75,56.4,8.3,31.0,0.0,8.4,-26.7,-22.5,-18.4,1.0,9.05,156,4,22.88545186,5.9e-05
1,22.389512,41.754145,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295
0,101.25,75.75,52.9,6.7,31.0,0.0,12.8,-34.2,-30.8,-27.5,0.5,13.4,153,3,5.443456613,0.000544766
0,76.25,49.25,33.5,10.3,31.0,0.3,5.3,-26.9,-21.7,-16.6,0.6,6.44,177,3,68.55854384,0.001855032
0,104.75,33.75,62.0,8.1,27.84,1.0,3.3,-6.7,-2.6,1.5,1.9,2.69,187,3,1073.333633,0.0
0,30.75,61.75,93.5,6.7,30.9,0.0,74.4,-12.7,-9.3,-6.0,3.0,22.01,146,11,0.0,0.000242905
0,80.25,24.75,21.6,15.5,1.66,2.4,2.9,7.3,15.0,22.8,10.0,0.16,171,2,6161.429874,1567.341387
0,97.75,35.25,37.4,14.6,31.0,0.9,1.2,-23.9,-16.6,-9.3,0.1,1.28,211,3,76.16423953,0.0
0,118.75,62.75,62.4,7.5,31.0,0.0,14.3,-34.8,-31.0,-27.3,0.4,5.31,157,4,2.903997992,8.28e-05
1,56.71282,51.39945,59.3,8.7,31.0,0.2,12.6,-19.8,-15.4,-11.1,1.5,6.18,169,2,197.0824381,0.0
0,60.25,57.25,66.0,6.8,31.0,0.1,14.0,-18.9,-15.5,-12.1,1.6,5.19,160,4,120.7463386,0.0
1,20.0089,41.6103,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,42.75,42.75,69.5,9.4,30.93,0.6,66.7,-12.9,-8.2,-3.5,2.2,11.0,130,4,306.8870778,0.029412189
0,102.75,32.25,55.7,17.1,31.0,1.4,4.5,-14.3,-5.7,2.9,0.0,3.92,164,3,269.6389492,0.0
0,98.75,75.25,55.1,6.8,31.0,0.0,14.8,-33.6,-30.2,-26.8,0.5,14.27,159,3,5.310836425,0.0008084
1,35.987,37.475,61.4,7.6,1.11,1.5,145.9,7.8,11.6,15.4,7.5,11.75,146,2,1268.416503,0.0
0,109.75,30.75,72.3,5.2,22.49,1.3,11.1,-1.8,0.8,3.4,2.3,7.99,126,4,697.6589309,281.8441663
1,20.278687,41.898793,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
0,75.25,17.25,15.6,15.1,0.0,4.1,0.1,15.6,23.1,30.7,11.8,0.0,176,2,1908.43979,4243.880157
1,19.544564,41.915077,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0
0,51.25,60.25,72.8,6.4,31.0,0.0,52.2,-17.0,-13.8,-10.6,2.1,19.96,155,4,8.634493875,2.58e-05
0,87.75,32.25,39.3,13.9,31.0,1.0,5.2,-20.1,-13.1,-6.2,0.3,2.77,152,3,99.86462613,0.0
0,43.75,60.75,87.1,6.9,31.0,0.0,44.3,-17.2,-13.7,-10.3,2.2,19.93,152,4,23.2772916,2.63e-05
0,30.25,59.75,95.8,5.0,29.61,0.0,77.2,-9.2,-6.7,-4.2,3.6,23.63,154,2,493.2064935,0.009736416
0,66.75,76.75,78.9,7.3,31.0,0.0,11.6,-30.0,-26.3,-22.7,0.7,11.84,165,10,0.106616791,0.000337779
0,75.25,24.75,19.7,15.0,0.52,2.9,0.0,8.5,16.0,23.5,7.1,0.0,170,2,6393.340044,2869.348883
0,98.75,40.25,36.3,12.0,31.0,0.4,0.5,-17.5,-11.5,-5.5,1.8,0.51,183,2,201.6174899,0.0
0,67.75,57.25,47.6,8.1,31.0,0.0,6.9,-24.2,-20.1,-16.1,1.2,6.03,150,4,76.88708952,2.14e-05
0,126.25,60.75,74.7,6.2,31.0,0.0,12.0,-36.0,-32.9,-29.8,0.4,7.85,166,4,3.17416132,0.000189495
0,101.25,70.25,55.5,7.1,31.0,0.0,23.0,-32.8,-29.2,-25.7,0.4,12.9,163,3,6.639630996,0.000484679
0,46.25,48.75,77.3,6.5,30.17,0.2,22.5,-10.3,-7.0,-3.8,3.3,11.19,147,3,308.2827178,0.069860263
0,108.25,34.75,55.3,7.3,28.4,0.9,2.9,-7.4,-3.7,-0.1,1.9,3.21,175,2,1370.147372,0.0
1,49.562929,52.992708,70.8,6.5,31.0,0.1,41.0,-15.3,-12.0,-8.8,2.2,17.13,158,2,170.7139539,0.001472443
0,97.75,52.75,45.0,12.0,31.0,0.1,8.9,-37.9,-31.9,-25.9,0.0,9.61,169,4,19.63473362,5.09e-05
0,47.75,35.75,59.8,10.8,28.7,0.7,44.0,-7.8,-2.4,3.0,3.9,11.27,168,5,163.8950696,0.0
0,78.75,57.25,59.5,7.7,31.0,0.0,7.1,-26.5,-22.6,-18.8,1.0,7.5,154,4,14.48488091,0.000189414
0,100.75,75.75,52.9,6.7,31.0,0.0,12.6,-34.1,-30.7,-27.4,0.5,13.34,155,3,5.62260158,0.000602184
0,86.75,29.25,33.7,18.6,31.0,1.3,3.4,-19.3,-10.0,-0.7,0.2,0.94,122,3,622.8101065,0.0
0,126.75,69.25,62.1,6.3,31.0,0.0,15.5,-44.1,-40.9,-37.8,0.2,9.24,172,5,1.153162631,0.00027526
0,106.25,52.25,45.3,9.3,31.0,0.0,5.2,-31.5,-26.8,-22.2,0.8,3.37,172,11,0.0,0.0
0,134.75,44.25,44.8,6.8,31.0,0.5,10.5,-19.8,-16.4,-13.0,1.0,3.4,147,4,6.92944225,0.000239868
