lumpy,x,y,cld,dtr,frs
1,36.14422,37.837131,69.6,7.2,24.03
0,36.75,56.75,87.4,5.4,30.52
0,73.75,29.75,44.0,15.5,5.23
0,78.25,12.25,28.1,11.8,0.0
0,88.75,64.75,87.2,6.1,31.0
0,83.75,39.25,45.1,14.3,31.0
0,46.75,28.75,38.0,11.1,0.92
1,26.2,40.8419,71.0,6.8,14.99
0,85.25,42.75,40.5,12.2,31.0
0,-13.25,9.75,42.3,11.2,0.0
0,86.25,62.75,84.1,7.1,31.0
0,113.75,44.75,28.0,10.4,31.0
0,21.75,-16.75,68.8,11.5,0.0
1,118.300009,29.659769,64.7,6.2,23.91
0,76.25,69.75,84.3,7.0,31.0
0,91.75,71.25,70.7,7.3,31.0
0,90.25,39.75,36.2,13.4,31.0
0,70.75,55.75,47.7,8.3,31.0
0,76.75,57.75,58.5,7.9,31.0
0,83.75,49.25,62.4,9.9,31.0
0,56.25,37.25,52.9,9.6,27.41
0,83.25,20.75,22.7,14.1,0.0
0,34.75,65.75,87.8,7.3,31.0
0,92.25,43.25,21.8,14.0,31.0
0,13.75,-20.25,62.5,6.4,0.0
0,119.75,72.25,66.2,5.9,31.0
0,76.75,15.75,12.4,13.5,0.0
0,46.75,35.75,58.2,10.5,30.62
0,29.25,68.75,77.6,9.3,31.0
0,133.25,65.75,58.0,6.6,31.0
0,47.75,40.75,69.9,7.4,17.39
0,117.25,63.75,68.6,7.8,31.0
0,59.25,32.75,42.2,14.6,25.04
0,59.25,59.75,72.1,7.9,31.0
0,124.25,50.75,30.4,15.6,31.0
0,45.75,55.75,73.6,5.6,31.0
0,147.25,68.25,72.0,7.7,31.0
0,86.25,42.25,38.6,10.5,31.0
0,51.75,43.25,73.4,7.1,26.19
0,41.25,37.75,62.9,8.3,18.45
0,97.75,66.75,68.9,6.8,31.0
0,70.25,57.75,46.9,8.0,31.0
0,127.25,66.25,65.3,6.6,31.0
0,102.25,25.25,41.2,12.4,17.13
1,35.52357267,32.84663754,56.2,8.2,1.21
0,112.75,24.75,76.6,4.4,11.29
0,45.75,54.25,75.4,5.9,31.0
0,81.75,49.25,61.6,10.5,31.0
0,88.25,25.25,34.8,13.5,0.0
0,95.75,79.75,58.8,7.5,31.0
1,89.007111,26.959953,36.5,12.3,0.04
0,147.75,72.25,65.9,7.9,31.0
0,136.75,46.75,40.8,7.7,31.0
0,115.25,63.75,78.7,8.0,31.0
0,43.75,46.25,79.7,6.0,27.76
0,128.25,73.25,58.8,5.6,31.0
0,119.25,26.75,72.1,5.0,11.55
0,48.75,40.25,67.7,8.0,18.71
0,89.75,66.75,85.7,6.1,31.0
0,77.75,11.25,33.9,10.9,0.0
0,55.75,45.25,70.5,9.2,30.84
0,114.75,28.25,76.1,4.9,18.98
0,124.25,63.75,60.7,5.8,31.0
0,40.25,52.75,80.7,5.7,30.62
0,119.25,71.75,67.3,5.9,31.0
0,94.25,40.75,30.7,14.0,31.0
0,132.75,65.75,59.1,6.5,31.0
0,61.25,58.25,66.5,7.3,31.0
0,39.75,39.75,65.4,9.1,29.88
0,108.25,14.75,51.1,6.8,0.0
0,83.75,21.75,25.6,14.4,0.0
1,22.415215,42.60432,83.9,6.2,26.19
1,45.68,43.31,81.6,6.2,25.68
0,82.75,40.25,43.3,13.2,31.0
0,131.25,48.75,38.8,10.0,31.0
0,74.75,56.75,50.5,8.1,31.0
0,44.75,42.75,71.2,9.0,31.0
0,116.75,48.75,31.3,8.4,31.0
0,126.75,46.25,28.0,9.4,31.0
0,88.25,31.25,35.0,13.4,31.0
0,84.25,55.25,56.2,8.2,31.0
0,57.25,30.25,44.9,16.2,26.48
0,99.25,24.25,33.9,13.9,6.93
0,76.75,31.25,51.3,11.2,10.02
0,23.75,-18.25,67.1,11.4,0.0
0,47.25,43.25,77.8,5.4,21.02
0,130.25,49.25,38.1,11.5,31.0
0,39.75,58.75,86.9,6.5,31.0
0,43.75,53.75,77.9,5.9,30.97
0,121.75,60.75,71.6,6.4,31.0
0,44.25,60.75,85.6,6.8,31.0
0,81.25,35.75,57.7,14.9,31.0
0,12.75,-4.75,86.3,7.7,0.0
0,60.75,29.25,40.6,15.1,21.52
0,48.75,38.25,61.8,8.6,24.26
0,46.25,49.25,76.0,6.5,30.38
0,116.75,71.25,69.5,6.2,31.0
0,129.25,61.75,86.1,6.1,31.0
0,106.75,41.25,24.4,11.3,31.0
0,114.75,50.25,29.1,11.8,31.0
0,56.75,70.75,76.5,8.2,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,62.75,68.25,81.8,7.0,31.0
0,100.75,39.25,31.5,13.6,31.0
0,91.75,75.25,65.3,7.3,31.0
0,77.75,65.75,95.4,6.7,31.0
0,89.25,64.25,84.4,6.5,31.0
0,104.25,62.75,73.8,8.8,31.0
0,117.75,64.25,67.5,7.7,31.0
0,34.25,24.25,25.8,13.1,0.02
0,52.25,50.75,58.4,8.3,31.0
0,71.25,48.75,35.0,9.9,31.0
0,36.75,61.75,91.8,6.8,31.0
0,135.75,69.25,51.1,6.6,31.0
0,54.75,34.25,49.9,11.6,14.45
0,60.75,31.25,39.6,15.2,14.45
0,163.25,65.25,68.3,9.0,31.0
0,62.75,48.75,50.8,8.8,31.0
0,111.25,36.25,36.6,10.7,30.88
0,75.25,54.75,44.3,8.5,31.0
0,107.75,38.25,34.2,12.1,31.0
0,135.75,63.25,58.8,6.4,31.0
0,77.25,64.75,93.6,7.3,31.0
1,23.8497,40.4289,69.8,6.5,10.78
0,113.25,68.25,78.6,7.5,31.0
0,76.75,17.75,14.1,14.1,0.0
0,103.25,69.25,58.8,7.4,31.0
0,44.25,52.75,77.2,5.9,30.98
0,67.25,54.75,44.9,8.4,31.0
0,88.75,67.75,85.5,6.2,31.0
0,115.75,71.25,70.6,6.1,31.0
0,106.25,70.75,58.4,7.2,31.0
0,45.75,24.75,42.3,11.7,0.0
0,109.75,70.25,66.2,7.1,31.0
1,23.661667,41.671111,80.8,6.4,25.99
0,82.25,38.25,48.3,14.3,31.0
0,91.25,73.75,67.5,7.2,31.0
1,20.008333,41.570394,81.0,6.6,24.49
1,20.035455,41.056754,79.1,7.1,24.03
0,110.75,30.25,72.0,5.8,25.68
0,109.25,63.75,76.8,8.3,31.0
0,60.75,50.75,49.8,9.3,31.0
0,62.75,51.75,36.5,8.8,31.0
0,79.25,50.25,48.6,10.1,31.0
0,141.75,72.75,58.8,7.2,31.0
0,89.25,59.25,69.8,7.8,31.0
0,69.75,26.75,16.3,18.0,3.73
0,96.25,57.25,62.7,8.5,31.0
0,77.25,15.75,12.7,13.2,0.0
1,35.6223,33.282,61.1,8.4,5.23
0,21.25,-7.75,85.0,11.3,0.0
1,23.83967,41.68827,80.8,6.4,25.99
0,93.75,25.75,39.3,11.5,0.04
0,126.25,51.25,29.9,12.9,31.0
1,22.352151,41.774897,81.1,6.7,23.8
0,88.25,60.75,71.8,7.7,31.0
0,20.25,-20.25,62.5,12.6,0.0
0,105.25,29.25,76.4,3.3,6.49
0,40.75,40.25,61.0,8.7,30.8
0,50.25,55.25,68.7,6.1,31.0
0,94.25,42.75,28.2,12.3,31.0
0,129.75,47.25,32.4,12.1,31.0
0,93.75,34.75,38.6,14.1,31.0
0,136.75,66.75,53.0,6.8,31.0
1,35.292358,33.212569,61.1,7.6,0.11
0,-175.75,66.75,79.1,7.7,31.0
0,166.25,63.25,62.6,8.5,31.0
1,20.035455,41.056754,79.1,7.1,24.03
0,31.25,60.25,83.8,6.2,30.62
0,124.25,67.75,63.3,5.7,31.0
0,79.75,45.75,44.3,12.0,31.0
0,17.25,-8.75,82.5,13.3,0.0
1,36.366,37.143,65.9,6.8,5.85
0,131.25,60.25,77.1,6.5,31.0
0,159.25,67.75,76.4,8.8,31.0
0,20.75,-15.25,73.8,11.6,0.0
0,60.75,54.75,53.3,8.3,31.0
0,53.75,55.25,65.3,6.9,31.0
0,19.25,-22.25,58.8,14.3,0.0
1,19.924128,41.414369,71.1,8.3,12.33
0,35.75,39.25,68.7,9.0,28.25
0,115.75,58.25,76.2,8.2,31.0
0,116.25,52.25,31.8,12.0,31.0
0,47.25,65.75,83.4,8.0,31.0
0,59.75,32.25,42.1,14.9,24.93
0,112.75,61.25,76.6,8.3,31.0
0,96.25,75.75,59.6,7.2,31.0
0,118.25,64.25,66.4,7.5,31.0
0,78.75,28.25,43.6,14.3,2.45
0,148.75,68.25,79.2,8.0,31.0
0,78.75,64.75,94.0,7.0,31.0
0,77.75,26.75,40.8,14.9,2.17
0,122.75,43.75,23.3,9.8,31.0
0,152.75,60.25,67.6,7.1,31.0
1,23.4675,41.1247,77.6,6.7,22.01
0,33.75,37.25,72.0,7.4,24.26
0,96.25,18.25,23.7,12.7,0.0
0,80.25,25.25,25.6,15.6,1.21
0,139.25,61.25,53.3,7.4,31.0
0,103.75,53.75,66.1,9.3,31.0
0,87.25,56.75,56.4,8.3,31.0
1,22.389512,41.754145,81.1,6.7,23.8
0,101.25,75.75,52.9,6.7,31.0
0,76.25,49.25,33.5,10.3,31.0
0,104.75,33.75,62.0,8.1,27.84
0,30.75,61.75,93.5,6.7,30.9
0,80.25,24.75,21.6,15.5,1.66
0,97.75,35.25,37.4,14.6,31.0
0,118.75,62.75,62.4,7.5,31.0
1,56.71282,51.39945,59.3,8.7,31.0
0,60.25,57.25,66.0,6.8,31.0
1,20.0089,41.6103,81.0,6.6,24.49
0,42.75,42.75,69.5,9.4,30.93
0,102.75,32.25,55.7,17.1,31.0
0,98.75,75.25,55.1,6.8,31.0
1,35.987,37.475,61.4,7.6,1.11
0,109.75,30.75,72.3,5.2,22.49
1,20.278687,41.898793,81.0,6.6,24.49
0,75.25,17.25,15.6,15.1,0.0
1,19.544564,41.915077,73.6,7.7,14.72
0,51.25,60.25,72.8,6.4,31.0
0,87.75,32.25,39.3,13.9,31.0
0,43.75,60.75,87.1,6.9,31.0
0,30.25,59.75,95.8,5.0,29.61
0,66.75,76.75,78.9,7.3,31.0
0,75.25,24.75,19.7,15.0,0.52
0,98.75,40.25,36.3,12.0,31.0
0,67.75,57.25,47.6,8.1,31.0
0,126.25,60.75,74.7,6.2,31.0
0,101.25,70.25,55.5,7.1,31.0
0,46.25,48.75,77.3,6.5,30.17
0,108.25,34.75,55.3,7.3,28.4
1,49.562929,52.992708,70.8,6.5,31.0
0,97.75,52.75,45.0,12.0,31.0
0,47.75,35.75,59.8,10.8,28.7
0,78.75,57.25,59.5,7.7,31.0
0,100.75,75.75,52.9,6.7,31.0
0,86.75,29.25,33.7,18.6,31.0
0,126.75,69.25,62.1,6.3,31.0
0,106.25,52.25,45.3,9.3,31.0
0,134.75,44.25,44.8,6.8,31.0
0,158.25,69.75,78.7,9.0,31.0
0,133.25,49.75,43.6,9.7,31.0
0,44.75,67.75,90.2,7.9,31.0
0,108.25,23.25,83.7,3.9,1.91
0,30.25,23.75,25.6,16.0,1.42
0,56.25,70.75,76.7,8.3,31.0
0,99.75,59.25,71.5,8.9,31.0
0,43.25,20.75,46.3,11.6,0.0
0,34.75,52.25,78.2,4.6,29.31
0,158.75,54.25,67.3,5.5,31.0
0,142.25,52.25,56.4,6.3,31.0
0,137.75,47.75,40.9,7.6,31.0
0,126.25,71.25,60.2,6.0,31.0
0,38.25,51.25,79.8,5.1,29.98
1,19.894755,41.656342,73.6,7.7,14.72
1,25.7029,42.0515,80.7,7.2,23.33
0,47.75,20.25,43.1,10.4,0.0
0,118.25,28.25,74.5,5.9,19.24
1,37.030392,38.130273,72.0,8.2,28.84
0,99.75,71.25,55.1,6.8,31.0
0,25.25,26.25,18.9,15.0,3.91
0,161.75,58.75,76.9,7.1,31.0
0,89.25,46.75,35.5,13.7,31.0
0,101.25,69.25,58.6,7.4,31.0
0,117.75,49.75,30.9,11.1,31.0
0,37.25,62.75,90.6,6.8,31.0
0,103.25,39.75,31.5,13.0,31.0
1,22.9575,41.2969,77.1,6.9,22.97
0,86.25,34.75,46.0,15.2,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,55.75,73.25,72.5,9.4,31.0
0,90.75,72.25,69.9,7.4,31.0
1,19.92765,40.3604,73.3,8.3,12.07
1,19.62631,40.35514,73.3,8.3,12.07
0,82.25,58.25,64.1,7.3,31.0
0,79.25,54.25,55.1,8.3,31.0
0,93.25,27.75,33.3,13.8,15.79
1,44.7019,43.3475,78.7,7.0,26.39
0,107.75,40.75,24.7,11.6,31.0
0,105.75,64.75,70.7,8.4,31.0
0,130.25,58.75,71.9,7.1,31.0
0,37.75,64.75,90.1,6.9,31.0
0,109.75,54.75,55.2,10.1,31.0
0,39.25,50.75,79.8,5.2,29.98
0,123.75,59.75,77.8,6.5,31.0
0,142.75,70.25,59.2,7.3,31.0
0,123.75,69.25,63.2,5.7,31.0
0,99.75,60.75,73.0,8.6,31.0
0,147.75,64.25,75.6,8.3,31.0
0,103.75,22.25,78.8,4.1,0.0
0,34.75,51.75,75.4,4.6,29.18
1,19.62631,40.35514,73.3,8.3,12.07
0,132.75,66.25,58.0,6.3,31.0
0,103.75,61.25,73.0,9.6,31.0
0,147.75,65.75,77.9,8.2,31.0
0,81.25,40.25,45.6,13.7,31.0
0,91.75,40.75,32.3,13.5,31.0
0,96.75,26.25,26.1,12.1,0.01
0,156.75,54.25,65.0,5.8,31.0
1,19.544564,41.915077,73.6,7.7,14.72
0,38.25,24.25,37.6,10.7,0.0
0,59.25,64.75,67.5,8.3,31.0
0,122.25,68.25,64.0,5.8,31.0
0,154.25,65.75,85.9,8.5,31.0
0,121.25,65.25,57.7,6.5,31.0
0,89.25,58.25,67.7,8.0,31.0
0,159.75,54.25,71.4,5.5,31.0
0,112.75,53.75,29.5,12.8,31.0
0,116.75,54.25,44.3,12.6,31.0
1,85.279935,23.610181,27.3,13.6,0.08
0,60.75,32.25,42.5,14.6,17.66
0,82.25,57.25,60.2,7.4,31.0
0,99.25,25.25,29.4,13.0,13.12
0,105.25,27.25,71.1,3.1,20.52
0,109.25,22.75,82.2,4.3,2.04
0,115.25,72.75,68.3,6.0,31.0
0,71.75,51.75,36.9,8.9,31.0
1,20.129885,42.397019,82.0,6.0,26.09
1,16.46,-18.45,66.3,13.3,0.0
0,109.25,39.25,26.5,11.4,31.0
0,144.25,62.25,57.6,8.3,31.0
1,19.544564,41.915077,73.6,7.7,14.72
0,147.75,62.25,69.4,7.5,31.0
0,158.75,69.25,76.9,8.9,31.0
0,142.25,53.25,57.0,5.8,31.0
0,90.25,67.25,84.3,6.1,31.0
0,107.25,10.75,62.0,6.7,0.0
0,35.75,50.75,75.5,4.5,29.18
1,22.648828,41.910828,80.1,6.5,25.68
0,42.25,63.75,90.4,7.1,31.0
0,159.75,65.25,74.2,8.7,31.0
0,41.25,21.75,46.8,12.6,0.0
0,103.75,64.75,70.5,8.1,31.0
0,124.75,53.75,45.6,13.6,31.0
0,144.75,63.75,62.5,8.5,31.0
0,126.75,56.25,66.9,8.8,31.0
0,13.75,-8.25,80.0,7.7,0.0
0,110.75,72.25,64.8,6.1,31.0
0,69.25,52.25,47.5,8.7,31.0
0,110.25,18.75,69.7,4.9,0.0
0,108.25,41.75,22.2,11.9,31.0
0,74.75,44.75,40.4,9.8,30.91
0,117.25,66.75,75.8,7.4,31.0
0,111.25,25.25,82.0,3.5,12.33
0,66.75,49.75,39.4,8.5,31.0
0,61.25,26.75,36.0,13.1,3.56
0,126.75,60.75,76.9,6.2,31.0
1,20.0089,41.6103,81.0,6.6,24.49
0,70.25,54.25,45.0,8.4,31.0
0,53.75,20.75,34.8,9.0,0.0
0,68.25,56.25,44.1,8.2,31.0
0,144.75,60.75,59.2,7.1,31.0
0,86.75,26.25,27.5,13.4,0.06
1,19.50359,41.293654,71.1,8.3,12.33
0,126.25,42.25,18.0,13.8,31.0
1,22.27619,42.48233,80.4,6.6,25.78
0,71.75,56.75,50.0,8.1,31.0
0,139.75,58.25,51.7,6.3,31.0
0,50.25,30.25,47.8,9.0,0.0
0,86.75,25.75,29.3,13.9,0.04
1,23.763333,41.718333,80.8,6.4,25.99
0,66.25,68.75,94.7,5.8,31.0
0,80.75,55.25,55.1,8.0,31.0
0,86.75,25.25,29.1,14.3,0.04
0,71.75,53.25,46.1,8.6,31.0
0,130.25,64.75,69.2,7.1,31.0
1,20.451373,41.666703,81.0,6.6,24.49
0,115.75,50.75,30.4,12.4,31.0
0,73.25,52.25,40.7,8.8,31.0
0,126.25,57.25,80.5,7.5,31.0
1,22.433224,42.416436,80.4,6.6,25.78
0,77.75,31.25,53.2,8.7,23.21
0,60.25,30.75,40.7,15.4,20.01
0,163.25,63.75,67.9,8.6,31.0
0,105.75,73.25,54.0,6.2,31.0
0,46.75,32.25,45.8,11.3,1.91
0,111.25,38.75,26.3,11.6,31.0
0,111.75,60.25,76.1,8.4,31.0
0,106.25,25.75,79.8,3.9,9.03
1,47.13,43.906,78.3,5.4,23.09
0,41.25,65.25,91.6,7.2,31.0
0,23.25,42.75,88.0,6.3,25.99
0,131.25,63.75,72.3,6.3,31.0
0,110.75,36.75,35.6,11.1,30.95
0,114.75,42.75,24.3,10.7,31.0
0,128.25,70.25,59.4,6.2,31.0
1,45.686,42.86,72.5,8.0,30.96
0,130.25,60.25,79.2,6.3,31.0
0,24.75,43.25,83.5,6.5,25.47
0,108.25,39.25,32.1,12.2,31.0
1,86.39301,21.909906,36.9,13.6,0.0
0,67.75,58.75,56.7,7.8,31.0
0,75.75,14.75,13.3,13.3,0.0
1,23.82165,41.48941,77.4,6.6,23.09
0,169.25,62.75,65.0,9.0,31.0
0,139.75,75.25,55.0,6.5,31.0
1,24.474167,41.715556,78.0,6.6,27.32
0,117.75,59.75,71.3,8.3,31.0
0,107.75,28.25,86.0,3.5,18.19
0,64.25,76.25,78.8,7.6,31.0
0,109.25,56.25,67.2,10.1,31.0
0,59.75,36.25,54.9,11.9,25.57
0,91.25,43.75,22.1,13.3,31.0
0,170.75,61.25,67.7,8.6,31.0
0,80.75,29.75,45.7,11.8,24.03
0,131.25,54.25,43.7,10.9,31.0
0,92.75,26.25,39.4,12.6,0.0
0,152.75,59.25,65.1,6.4,31.0
1,35.498106,32.923398,57.2,8.1,0.15
0,93.25,75.25,62.5,7.3,31.0
0,17.75,-8.75,82.5,12.8,0.0
0,48.25,34.25,57.1,11.2,28.84
0,94.25,34.75,38.9,14.1,31.0
0,109.75,57.25,72.0,9.8,31.0
0,108.25,52.25,48.3,9.9,31.0
1,35.38291,32.81113,57.2,8.1,0.15
0,105.25,26.25,75.5,4.3,12.33
0,102.75,40.75,29.1,12.8,31.0
0,40.75,61.75,90.9,7.1,31.0
0,117.25,26.75,79.8,5.7,14.99
0,34.75,64.75,90.3,7.0,31.0
0,80.25,9.25,44.9,5.5,0.0
0,79.25,36.75,50.8,11.9,31.0
1,20.458511,41.916958,81.0,6.6,24.49
0,90.25,65.25,83.3,6.2,31.0
1,20.541357,40.767337,77.9,7.2,25.04
0,15.75,-14.75,77.5,12.2,0.0
0,82.25,66.25,89.8,5.6,31.0
0,109.25,67.25,73.2,7.7,31.0
0,114.75,58.25,80.0,7.6,31.0
1,45.283,44.244,80.6,6.1,25.36
0,130.25,61.75,84.5,6.0,31.0
0,165.25,62.25,63.0,7.7,31.0
0,96.75,70.25,61.8,7.0,31.0
0,120.75,62.25,62.1,6.6,31.0
0,121.25,56.25,64.7,11.4,31.0
0,96.25,27.25,31.0,12.2,1.78
0,173.75,68.75,66.9,9.4,31.0
0,-9.25,8.25,64.2,16.5,0.0
0,48.75,21.25,38.4,9.6,0.0
0,51.75,22.75,43.7,7.8,0.0
0,84.25,32.25,48.0,16.0,31.0
0,88.25,21.75,39.8,9.8,0.0
0,105.25,54.25,55.7,9.7,31.0
0,61.25,49.75,52.0,9.2,31.0
0,101.75,59.25,71.0,10.2,31.0
0,165.25,64.75,65.7,9.1,31.0
0,48.75,58.25,68.4,6.0,31.0
1,22.099514,43.884754,86.0,5.4,24.71
0,74.75,32.75,56.0,12.9,9.52
0,79.75,65.75,93.3,6.2,31.0
0,79.25,23.75,12.7,14.8,0.08
0,105.25,61.75,73.6,9.2,31.0
1,22.280426,42.206108,80.4,6.6,25.78
0,93.25,53.25,56.8,11.3,31.0
1,19.860373,42.837934,78.7,5.8,27.59
0,107.25,29.75,81.1,3.9,13.12
1,20.290145,40.88734,78.0,7.3,23.68
0,134.75,55.75,52.9,9.4,31.0
1,32.443449,30.598749,41.0,10.3,0.0
0,110.75,35.75,43.1,10.9,30.38
0,119.25,58.75,72.8,8.6,31.0
0,139.75,66.25,52.7,8.1,31.0
0,96.25,55.25,59.9,10.2,31.0
0,97.25,60.25,73.6,7.7,31.0
0,114.75,51.25,29.9,12.6,31.0
0,124.25,60.25,75.0,6.3,31.0
0,99.25,68.75,61.4,7.8,31.0
0,53.25,67.75,79.0,7.9,31.0
0,78.75,12.75,25.1,11.5,0.0
0,97.75,33.75,41.2,15.5,31.0
0,77.25,46.75,32.9,10.8,31.0
0,127.25,56.75,68.8,8.7,31.0
1,22.120958,42.657368,83.9,6.2,26.19
0,41.25,37.25,58.2,7.5,12.33
0,58.75,57.25,69.2,7.5,31.0
0,51.25,61.75,73.4,6.4,31.0
0,53.25,50.75,58.8,8.2,31.0
0,54.75,45.75,68.1,9.0,30.76
0,62.25,60.25,67.2,8.0,31.0
0,59.25,63.25,68.9,8.3,31.0
0,40.25,59.75,91.2,6.9,31.0
0,130.75,60.75,79.3,6.4,31.0
1,23.763333,41.718333,80.8,6.4,25.99
0,48.75,27.25,44.0,8.7,0.0
0,61.75,61.75,67.4,8.3,31.0
0,86.25,63.25,86.1,6.8,31.0
0,71.25,21.25,20.3,15.2,0.0
0,65.75,68.75,93.5,6.0,31.0
0,64.25,60.75,64.5,7.2,31.0
0,118.25,53.75,40.0,13.6,31.0
0,42.25,46.25,79.2,6.5,27.41
1,20.129885,42.397019,82.0,6.0,26.09
1,19.78507,41.389714,71.1,8.3,12.33
0,38.25,33.75,50.4,10.5,12.6
0,85.25,38.75,39.4,14.4,31.0
0,164.75,69.25,71.1,9.2,31.0
0,40.25,49.25,81.4,5.0,29.49
0,92.75,44.75,26.1,13.8,31.0
0,60.25,35.75,54.3,12.1,25.15
0,117.75,69.75,71.3,6.7,31.0
0,67.25,47.25,49.6,8.8,31.0
0,117.25,43.25,24.9,10.1,31.0
0,31.25,54.75,89.3,4.9,29.11
0,86.25,29.25,40.8,18.3,31.0
0,104.75,65.75,69.1,8.1,31.0
1,42.794891,41.698604,66.4,9.8,30.78
0,48.75,66.75,81.6,8.0,31.0
0,90.75,24.25,42.3,13.9,0.0
0,150.25,62.25,75.2,7.3,31.0
0,95.75,35.75,38.0,14.3,31.0
1,35.850893,37.344694,61.4,7.6,1.11
0,52.75,52.25,61.7,7.8,31.0
0,132.75,48.75,43.2,8.7,31.0
1,23.82165,41.48941,77.4,6.6,23.09
0,100.75,32.75,45.1,20.2,31.0
0,155.25,67.25,84.4,8.6,31.0
0,96.75,76.25,66.1,7.2,31.0
1,20.364984,41.704708,81.0,6.6,24.49
0,31.25,66.75,85.1,8.5,31.0
0,152.25,70.75,82.0,8.5,31.0
0,179.25,68.75,61.1,8.5,31.0
1,20.349314,41.930101,81.0,6.6,24.49
0,150.25,68.75,84.1,8.2,31.0
0,79.25,45.25,43.0,12.5,31.0
0,166.25,62.75,62.7,8.1,31.0
0,116.75,33.25,52.5,8.9,26.39
0,49.25,21.75,38.3,9.1,0.0
0,81.75,48.25,54.9,11.0,31.0
1,19.72672,42.16849,78.0,5.9,26.58
0,96.25,65.25,73.2,6.4,31.0
0,92.25,35.25,38.9,14.3,31.0
0,134.25,67.25,52.1,6.5,31.0
0,96.25,64.25,74.3,6.5,31.0
0,88.25,25.75,33.2,13.8,0.0
0,61.25,80.75,76.3,8.0,31.0
0,107.25,37.25,41.8,9.9,31.0
0,77.75,18.75,12.7,14.5,0.0
0,110.75,28.25,82.5,4.6,22.73
0,126.75,43.75,28.8,11.9,31.0
0,20.25,-12.25,81.3,11.3,0.0
0,73.25,59.75,56.4,7.5,31.0
0,100.75,41.25,27.6,12.8,31.0
1,26.5147,41.5369,78.0,7.2,18.71
0,175.25,67.75,62.5,9.3,31.0
0,98.25,71.25,58.9,6.7,31.0
0,70.25,53.75,45.3,8.6,31.0
0,109.25,23.25,81.5,3.8,3.06
1,48.3538,50.0894,67.9,7.4,30.98
0,24.75,-17.75,74.3,10.4,0.0
0,76.75,45.25,38.1,10.4,31.0
0,57.25,47.25,62.9,9.4,31.0
0,114.75,57.25,73.4,8.6,31.0
0,120.25,32.25,53.9,7.0,25.25
0,102.25,30.25,50.5,9.1,26.96
0,96.75,61.25,74.5,7.5,31.0
0,145.75,67.75,66.7,7.3,31.0
0,21.25,43.75,84.3,5.6,23.56
0,133.75,62.25,64.8,6.3,31.0
0,161.25,58.25,79.4,7.2,31.0
0,102.75,53.25,62.0,9.4,31.0
0,140.25,60.25,53.8,6.6,31.0
0,90.75,29.25,32.3,18.0,31.0
0,136.25,67.25,52.4,6.7,31.0
0,100.75,72.75,51.3,6.6,31.0
0,40.75,45.75,77.4,6.9,26.48
0,53.75,65.25,78.3,6.8,31.0
0,101.75,52.75,47.4,10.3,31.0
0,59.25,62.75,68.6,8.2,31.0
0,111.75,58.25,73.9,8.8,31.0
0,117.75,73.25,67.4,6.0,31.0
1,21.534275,41.336525,77.6,7.1,25.57
1,86.3711,20.9605,36.7,12.4,0.0
0,96.25,42.25,28.5,12.8,31.0
0,103.75,58.25,70.8,10.4,31.0
1,35.306662,32.776675,57.2,8.1,0.15
0,145.25,61.25,59.2,7.8,31.0
1,22.07409,42.78221,83.9,6.2,26.19
0,60.75,27.75,38.7,14.0,5.43
0,92.75,41.75,28.3,13.5,31.0
0,83.25,63.75,88.0,6.5,31.0
0,103.25,57.25,68.3,10.4,31.0
0,98.25,51.75,32.5,12.1,31.0
0,105.25,66.25,68.0,8.3,31.0
0,151.25,63.75,85.6,8.0,31.0
0,124.75,47.75,26.6,11.6,31.0
0,126.25,50.75,26.9,13.1,31.0
0,110.25,39.25,26.0,11.0,31.0
0,118.75,60.25,70.9,7.8,31.0
0,76.75,10.75,35.5,10.6,0.0
1,20.553154,41.998248,81.2,6.3,27.14
0,72.25,69.75,87.4,6.5,31.0
0,84.25,31.75,47.6,16.2,31.0
0,38.25,60.25,91.4,6.7,31.0
0,75.25,63.75,82.7,6.9,31.0
0,56.75,61.75,76.7,6.8,31.0
1,81.547132,43.688309,45.3,12.8,31.0
0,61.25,54.25,48.1,8.5,31.0
0,38.25,44.75,78.5,5.7,20.77
1,35.38291,32.81113,57.2,8.1,0.15
0,44.25,24.25,41.6,12.4,0.08
0,101.75,69.25,58.6,7.4,31.0
0,138.25,49.75,45.4,8.4,31.0
0,118.75,44.25,24.7,9.8,31.0
1,22.08582,42.64162,83.9,6.2,26.19
0,73.75,16.75,14.9,12.9,0.0
0,169.25,61.75,65.5,8.9,31.0
0,86.25,26.25,29.6,13.3,0.01
0,68.25,46.75,50.4,9.6,31.0
0,91.25,54.75,59.7,10.7,31.0
0,93.25,55.75,69.0,8.8,31.0
0,86.25,24.25,29.8,14.1,0.04
0,85.25,55.75,54.4,8.2,31.0
0,78.25,35.75,58.2,12.9,31.0
1,19.583,42.96,78.7,5.8,27.59
0,98.75,58.25,67.4,9.0,31.0
0,74.75,69.25,85.6,7.0,31.0
0,103.75,52.25,63.6,8.6,31.0
1,20.0089,41.6103,81.0,6.6,24.49
0,126.75,48.25,28.3,11.3,31.0
0,90.25,43.25,25.6,12.4,31.0
0,62.25,27.25,30.8,13.8,6.27
0,41.75,54.25,81.9,6.0,30.94
1,22.239204,42.194056,80.4,6.6,25.78
0,58.25,37.25,52.3,10.3,27.41
0,69.75,46.75,44.9,10.1,31.0
